0.0204081632653,0.962146175362,
0.0408163265306,0.870079714258,
0.0612244897959,0.762026267105,
0.0816326530612,0.661722850262,
0.102040816327,0.576787924563,
0.122448979592,0.507122620481,
0.142857142857,0.450310168026,
0.163265306122,0.403732145606,
0.183673469388,0.365173631752,
0.204081632653,0.332900650876,
0.224489795918,0.3055900401,
0.244897959184,0.282236993079,
0.265306122449,0.262075136579,
0.285714285714,0.244514970542,
0.30612244898,0.229098390402,
0.326530612245,0.215465553465,
0.34693877551,0.203330770875,
0.367346938776,0.192464882381,
0.387755102041,0.1826822694,
0.408163265306,0.173831196604,
0.428571428571,0.165786557835,
0.448979591837,0.158444373363,
0.469387755102,0.151717574656,
0.489795918367,0.145532744756,
0.510204081633,0.139827574674,
0.530612244898,0.134548861348,
0.551020408163,0.129650918899,
0.571428571429,0.125094308058,
0.591836734694,0.120844812578,
0.612244897959,0.116872608879,
0.632653061224,0.113151588021,
0.65306122449,0.109658798626,
0.673469387755,0.106373986479,
0.69387755102,0.103279211906,
0.714285714286,0.100358530131,
0.734693877551,0.0975977228846,
0.755102040816,0.0949840720018,
0.775510204082,0.0925061675627,
0.795918367347,0.0901537446141,
0.816326530612,0.087917543647,
0.836734693878,0.0857891909095,
0.857142857143,0.0837610953537,
0.877551020408,0.0818263595921,
0.897959183673,0.0799787026977,
0.918367346939,0.0782123930556,
0.938775510204,0.0765221897784,
0.959183673469,0.0749032914392,
0.979591836735,0.0733512910832,
1.0,0.0718621366388,
